,zpid,city,zipcode,homeType,yearBuilt,latestPrice,numPriceChanges,avgSchoolDistance,Candidate,avgSchoolRating,latest_saleyear,propertyTaxRate
4433,29415660,austin,78754,Single Family,1995,179500,2,1.966666667,0,8,2020,1.98
4435,29415659,austin,78754,Single Family,1995,199800,1,1.966666667,0,6,2018,1.98
4436,111373658,austin,78754,Single Family,2013,276000,10,2,0,8,2019,1.98
4439,29415652,austin,78754,Single Family,1965,305000,2,3.566666667,0,6,2018,1.98
4441,119617150,austin,78754,Single Family,2014,230000,6,2,0,8,2019,1.98
4443,29415648,austin,78754,Townhouse,1978,199000,1,1.833333333,0,8,2019,1.98
4445,241931145,austin,78754,Single Family,2016,298900,3,2.133333333,0,8,2018,1.98
4449,29415642,austin,78754,Single Family,1971,499900,2,1.766666667,0,8,2018,1.98
4455,111373138,austin,78754,Single Family,2011,219500,2,2,0,8,2020,1.98
4457,29417634,austin,78754,Single Family,1982,499900,2,3.1,0,4.666666667,2020,1.98
4458,111373133,austin,78754,Single Family,2011,225000,1,2,0,8,2020,1.98
4465,121655622,austin,78754,Single Family,2014,250000,3,2.066666667,0,6,2020,1.98
4478,29415606,austin,78754,Single Family,1971,349000,3,1.866666667,0,6,2020,1.98
4480,121658104,austin,78754,Single Family,2015,245000,3,2,0,6,2018,1.98
4484,29415600,austin,78754,Single Family,1971,349900,1,1.9,0,8,2018,1.98
4498,111372586,austin,78754,Single Family,2012,230000,1,2.033333333,0,8,2020,1.98
4505,121657577,austin,78754,Single Family,2014,258000,1,2,0,8,2018,1.98
4507,121656068,austin,78754,Single Family,2014,225000,1,2,0,6,2020,1.98
4511,121657064,austin,78754,Single Family,2014,285000,4,2.066666667,0,6,2020,1.98
4515,29415562,austin,78754,Single Family,1975,93000,9,1.733333333,0,8,2019,1.98
4517,144271054,austin,78754,Single Family,2013,233000,1,1.966666667,0,6,2020,1.98
4519,121654549,austin,78754,Single Family,2014,255000,2,2,0,8,2020,1.98
4525,125916046,austin,78754,Single Family,2014,339500,1,2.066666667,0,4.666666667,2020,1.98
4529,145653545,austin,78754,Single Family,2015,269500,1,2.1,0,8,2020,1.98
4538,2083707534,austin,78754,Single Family,2005,235000,1,3.233333333,0,4.666666667,2018,1.98
4541,241932025,austin,78754,Single Family,2016,269900,3,2.1,0,4.666666667,2019,1.98
4543,70338522,austin,78754,Single Family,2006,299900,4,3.233333333,0,8,2019,1.98
4551,111371503,austin,78754,Single Family,2012,239000,2,2.033333333,0,8,2020,1.98
7650,124836948,austin,78754,Mobile / Manufactured,2014,70000,2,1.633333333,0,8,2018,1.98
7788,60134497,austin,78754,Single Family,2001,259000,3,2.533333333,0,8,2020,1.98
7789,29424483,austin,78754,Single Family,2001,349900,5,2.066666667,0,4.666666667,2018,1.98
7790,70354493,austin,78754,Single Family,2006,229900,2,3.533333333,0,6,2020,1.98
7791,122585968,austin,78754,Single Family,2014,235000,4,2.266666667,0,4.666666667,2018,1.98
7792,70339491,austin,78754,Single Family,2008,186000,6,3.766666667,0,6,2018,1.98
7793,83830466,austin,78754,Single Family,2009,254500,2,2.266666667,0,8,2020,1.98
7794,29424463,austin,78754,Single Family,1990,273900,2,2.066666667,0,6,2018,1.98
10831,2086589827,austin,78754,Single Family,2018,223900,3,3.1,0,6,2019,1.98
10833,70339488,austin,78754,Single Family,2005,279900,2,3.8,0,6,2019,1.98
10834,83829986,austin,78754,Single Family,2011,234950,5,3.466666667,0,8,2019,1.98
10835,70354484,austin,78754,Single Family,2008,299000,5,3.5,0,4.666666667,2019,1.98
10836,80093482,austin,78754,Single Family,2010,250000,1,2.9,0,6,2018,1.98
10837,29418477,austin,78754,Single Family,1983,550000,1,3.366666667,0,4.666666667,2019,1.98
10838,80106476,austin,78754,Single Family,2009,235000,1,2.966666667,0,8,2019,1.98
10839,70339459,austin,78754,Single Family,2005,255000,3,3.833333333,0,4.666666667,2020,1.98
10840,69815957,austin,78754,Single Family,2006,280000,1,3.766666667,0,6,2019,1.98
10841,70339455,austin,78754,Single Family,2005,274900,2,3.833333333,0,4.666666667,2018,1.98
10842,70339453,austin,78754,Single Family,2006,259900,2,3.8,0,4.666666667,2020,1.98
10843,70339449,austin,78754,Single Family,2005,249000,3,3.766666667,0,6,2018,1.98
10844,70339446,austin,78754,Single Family,2005,268500,1,3.766666667,0,4.666666667,2018,1.98
10845,249890945,austin,78754,Single Family,2018,287000,1,3.9,0,8,2019,1.98
10846,83832442,austin,78754,Single Family,2013,300000,5,3.6,0,6,2020,1.98
10847,70339442,austin,78754,Single Family,2005,174900,1,3.733333333,0,8,2020,1.98
10848,119623941,austin,78754,Single Family,2014,227822,7,3.966666667,0,8,2018,1.98
10849,70354429,austin,78754,Single Family,2006,280000,1,3.766666667,0,8,2020,1.98
10850,29431929,austin,78754,Single Family,1984,335000,2,4.133333333,0,8,2018,1.98
10851,29431927,austin,78754,Single Family,1983,329500,1,4.133333333,0,6,2020,1.98
10852,29429424,austin,78754,Single Family,1979,372000,2,4.033333333,0,8,2020,1.98
10853,70354416,austin,78754,Single Family,2007,259000,1,3.866666667,0,6,2018,1.98
10854,70354409,austin,78754,Single Family,2007,136900,4,3.766666667,0,8,2020,1.98
10857,58302406,austin,78754,Single Family,2002,274900,4,4.133333333,0,8,2019,1.98
10858,70354403,austin,78754,Single Family,2007,140000,9,3.9,0,6,2018,1.98
10859,70354436,austin,78754,Single Family,2007,285000,2,3.7,0,8,2020,1.98
10860,80096399,austin,78754,Single Family,2008,275000,2,3.033333333,0,6,2018,1.98
10861,80089399,austin,78754,Single Family,2009,188673,2,3.5,0,6,2020,1.98
10862,64620398,austin,78754,Single Family,2003,275000,1,3.933333333,0,6,2020,1.98
10863,70354396,austin,78754,Single Family,2007,262500,3,3.833333333,0,6,2019,1.98
10864,70354395,austin,78754,Single Family,2007,179900,7,3.833333333,0,6,2019,1.98
10865,70339388,austin,78754,Single Family,2005,251000,3,3.933333333,0,6,2018,1.98
10866,70339386,austin,78754,Single Family,2005,265000,2,3.933333333,0,8,2020,1.98
10867,119616383,austin,78754,Single Family,2014,245000,2,3.3,0,8,2019,1.98
10868,70339382,austin,78754,Single Family,2005,294900,2,3.933333333,0,6,2019,1.98
10869,70354381,austin,78754,Single Family,2007,235000,1,3.833333333,0,6,2020,1.98
10870,58302377,austin,78754,Single Family,2003,329900,1,4.033333333,0,8,2018,1.98
10871,79976867,austin,78754,Single Family,2007,255000,1,3,0,8,2020,1.98
10872,58302364,austin,78754,Single Family,2002,315000,6,4.233333333,0,6,2019,1.98
10873,70339362,austin,78754,Single Family,2007,323000,3,3.666666667,0,8,2019,1.98
10874,70339360,austin,78754,Single Family,2006,259999,1,3.666666667,0,6,2019,1.98
10875,145652354,austin,78754,Condo,2015,325000,1,3.533333333,0,6,2020,1.98
10876,58302352,austin,78754,Single Family,2002,315000,3,4.133333333,0,8,2020,1.98
10877,119615351,austin,78754,Single Family,2013,310000,4,3.366666667,0,6,2020,1.98
10878,29429351,austin,78754,Single Family,1979,330000,2,4.133333333,0,6,2020,1.98
10879,83823349,austin,78754,Single Family,2011,269000,1,3.466666667,0,4.666666667,2020,1.98
10880,83829336,austin,78754,Single Family,2012,248000,2,3.466666667,0,8,2018,1.98
10881,69815833,austin,78754,Single Family,2006,264900,3,3.7,0,8,2018,1.98
10882,83826830,austin,78754,Single Family,2011,249900,2,3.466666667,0,8,2020,1.98
10883,249890962,austin,78754,Single Family,2017,360000,1,2.866666667,0,4.666666667,2020,1.98
10884,80087326,austin,78754,Single Family,2008,240000,1,3,0,6,2018,1.98
10885,70339322,austin,78754,Single Family,2005,259900,1,3.666666667,0,6,2018,1.98
10886,83822813,austin,78754,Single Family,2012,229995,1,3.6,0,8,2020,1.98
10887,70334311,austin,78754,Single Family,2006,345000,2,4.166666667,0,6,2019,1.98
10888,70339304,austin,78754,Single Family,2006,270000,2,3.6,0,6,2019,1.98
10889,70339300,austin,78754,Single Family,2005,239900,1,3.633333333,0,8,2019,1.98
10890,70339499,austin,78754,Single Family,2005,249900,1,3.733333333,0,6,2018,1.98
10891,83820788,austin,78754,Single Family,2011,189123,7,3.5,0,6,2019,1.98
10892,70339286,austin,78754,Single Family,2007,309989,3,3.733333333,0,8,2018,1.98
10895,83819277,austin,78754,Single Family,2011,250000,3,3.666666667,0,6,2019,1.98
